id,name,host_location,latitude,longitude,bedrooms
8065282,"Save $$, walk to airport & train","Boston, Massachusetts, United States",42.37496575,-71.03336978,2
4820071,"1BD+PARKING, amazing location!","Boston, Massachusetts, United States",42.37416923,-71.03424003,1
9751520,1 BR Apt Close to Airport/Train,"Boston, Massachusetts, United States",42.36582858,-71.03528527,1
9145242,Nice room steps to Airport & Subway,"Boston, Massachusetts, United States",42.37657262,-71.03294266,1
13421289,1 in 2Br/1Ba near Airport/Downtown.,"Boston, Massachusetts, United States",42.36839969,-71.03626337,1
7178893,Modern condo close to downtown,"Boston, Massachusetts, United States",42.38160866,-71.03492188,2
11618815,East Boston waterfront with parking,"Boston, Massachusetts, United States",42.36629604,-71.03800818,1
14141920,New Private Room near Airport and T,"Boston, Massachusetts, United States",42.36821051,-71.03430492,1
5478135,City living near the beach!,"Boston, Massachusetts, United States",42.38363706,-71.00009992,2
10356880,Lovely&convenient room by airport!,"Boston, Massachusetts, United States",42.36422866,-71.02934771,1
3615760,Cozy apartment in ideal location,"Montevideo, Montevideo Department, Uruguay",42.36735647,-71.03920033,1
9390951,Center is never closer Estie-Boston,"Boston, Massachusetts, United States",42.36670993,-71.03712593,1
1051482,Andromeda Houseboat - Free Parking!,"Boston, Massachusetts, United States",42.38154191,-71.03806232,2
4475740,Whole one-bedroom apartment,"Boston, Massachusetts, United States",42.36622622,-71.03143059,1
14262627,Sunny room with a harbor view!,"Boston, Massachusetts, United States",42.3640692,-71.02896741,1
12699603,Large Urban Oasis close to beach!,US,42.38366041,-71.00026054,2
7489883,Apt. minutes from Downtown/Airport,"Boston, Massachusetts, United States",42.37871046,-71.03297003,1
3802530,Modern Condo 2.6 miles from Airport,"Boston, Massachusetts, United States",42.38736001,-71.01041902,1
14075290,E4 Travelers Cove,"Boston, Massachusetts, United States",42.36833507,-71.03603398,1
1066767,"Lyra - Free parking, heated!","Boston, Massachusetts, United States",42.38368489,-71.03808076,2
4638356,East Boston Room,US,42.37712966,-71.03673317,1
12436115,Harbor Side 1BR Nr. Airport & Train,"Boston, Massachusetts, United States",42.36392609,-71.03033901,1
8716849,Cozy room by the airport!,"Boston, Massachusetts, United States",42.36472851,-71.03214033,1
3917027,Minutes to Boston - Near Ocean 69-1,"Boston, Massachusetts, United States",42.38468604,-71.00463999,1
10945407,4 bedrooms apartment Unit 2,US,42.38968173,-71.00471442,4
8340599,Cute 1 bed in the heart of Boston.,"Boston, Massachusetts, United States",42.37243758,-71.03646968,1
14255219,"Private room 3 mins to T, 5mins driving to airport","Boston, Massachusetts, United States",42.3669046,-71.03768085,1
14533011,*Cosy place near Airport/Downtown and the Beach*,US,42.38772842,-71.01339573,1
4080000,Minutes to Boston-Near Beach 71-5,"Boston, Massachusetts, United States",42.38661859,-71.00525682,1
14844149,Beautiful private room near airport,"Boston, Massachusetts, United States",42.37887544,-71.02910228,1
7880828,"Cozy Room near Logan Airport ,T","Boston, Massachusetts, United States",42.37783287,-71.03026247,1
13064781,Navy Yard Loft,"Boston, Massachusetts, United States",42.37738068,-71.05041079,0
1541166,Beautiful Studio 15 min to Downtown,"Boston, Massachusetts, United States",42.38159418,-71.07891531,0
8454985,Modern Navy Yard Apartment,"Boston, Massachusetts, United States",42.37663435,-71.05237883,2
14769652,Townhouse in the Town Bedroom #2,"Boston, Massachusetts, United States",42.38370488,-71.06564447,1
77681,Waterfall Room: Bunker Hill B&B,"Boston, Massachusetts, United States",42.37853325,-71.06176887,1
4112178,Charlestown Brownstone,"Boston, Massachusetts, United States",42.38037398,-71.06910599,0
5684598,Navy Yard Condo on the Water!,"Livingston, New Jersey, United States",42.3777236,-71.05132419,1
7109689,Historic Charlestown Brownstone,"Boston, Massachusetts, United States",42.3764388,-71.06339455,3
14924831,"New Construction Comfort, Easy To Get Everywhere",US,42.38192063,-71.06883694,1
29765,"Luxury suite, Moroccan furnishings","Boston, Massachusetts, United States",42.37833822,-71.06662682,1
14660635,Navy Yard Retreat,"Boston, Massachusetts, United States",42.37660329,-71.05380183,1
5813992,Amazing 3BR Apt. in heart of C-Town,"Boston, Massachusetts, United States",42.37603276,-71.06591866,3
3749523,Grand Colonial in Historic Boston.,"Boston, Massachusetts, United States",42.37191326,-71.0633302,4
1587540,Cozy House on Bunker Hill in Boston,"Boston, Massachusetts, United States",42.37889813,-71.06118226,3
10253899,"Large, lovely 4BR home in Boston","Boston, Massachusetts, United States",42.38092492,-71.06756116,4
45987,Gorgeous Garden Studio Charlestown,"Boston, Massachusetts, United States",42.37404333,-71.06117667,1
7009774,Gorgeous Luxury Condo in Boston!,"Boston, Massachusetts, United States",42.38382414,-71.06766904,3
14136509,The place to be!! - Room & bathroom in Charlestown,US,42.38181092,-71.06597189,1
5174821,Classic Boston Townhouse Apartment,"Boston, Massachusetts, United States",42.38018228,-71.06829119,1
12432535,Cozy 1BR w/ private deck in historic Charlestown!,"Boston, Massachusetts, United States",42.38395795,-71.06771083,1
8613870,Cozy private room in Charlestown,"Boston, Massachusetts, United States",42.37980068,-71.06674953,1
13414159,Amazing & convenient Charlestown Navy Yard Apt,"Boston, Massachusetts, United States",42.37755837,-71.05133818,2
2798599,Boston's Most Historic District!,"Boston, Massachusetts, United States",42.37406538,-71.06015515,1
12825412,Charlestown 3 Bedroom Townhouse,US,42.37587128,-71.0575597,3
14594810,"Great city view, 1 bedroom!",US,42.37999405,-71.0665246,1
1421610,Monument Sq 2Bed/2Bath w/ Roof Deck,"Boston, Massachusetts, United States",42.37618094,-71.05987824,2
619142, Getaway in Historic Charlestown,"Boston, Massachusetts, United States",42.37807869,-71.06343261,1
93505,Spacious Victorian 2br+ apartment,"Boston, Massachusetts, United States",42.37757885,-71.06376412,2
3721095,"Unique 3 Bed, 2 Bath Apartment ","Massachusetts, United States",42.38134841,-71.06190761,3
44205,Elegance at Salem Street Court,"Boston, Massachusetts, United States",42.37655111,-71.06676906,1
4402259,Large Studio w/ private patio!,"Boston, Massachusetts, United States",42.37767807,-71.06480029,0
1223050,The Little Room,"Boston, Massachusetts, United States",42.37502381,-71.05921093,1
189965,"Lovely, luxurious space 3rd floor .","Boston, Massachusetts, United States",42.37567506,-71.06080415,1
6268805,Charlestown Penthouse w/Private Rooftop Views,"Boston, Massachusetts, United States",42.37653226,-71.06157887,1
14834305,Comfortable room near subway 14-1a,US,42.38410763,-71.07805422,1
14296152,Comfortable room near Subway 14-3b,US,42.3837493,-71.07723139,1
13951579,SPLIT LEVEL CONDO W/ PRIVATE DECK,US,42.38226549,-71.06999257,2
13163259,1 br / 1 ba in the heart of Charlestown,"Boston, Massachusetts, United States",42.37543954,-71.06413643,1
11837857,Freedom trail condo with amazing Boston views,"Boston, Massachusetts, United States",42.37999732,-71.06569763,2
9822600,Quintessential Boston Charmer,"Boston, Massachusetts, United States",42.37294842,-71.06250928,1
11395461,Large studio with parking spot!,"Boston, Massachusetts, United States",42.37355189,-71.06236329,0
14013663,The Marble Room,"Boston, Massachusetts, United States",42.37508433,-71.05812701,1
5726250,Historic 3+br in Heart of Boston,"Boston, Massachusetts, United States",42.37994635,-71.06223271,4
5628808,Spacious 2 bdr Charlestown condo,"Boston, Massachusetts, United States",42.37789505,-71.06568059,2
5481243,Private room in Boston Luxury Apt,"Boston, Massachusetts, United States",42.37649512,-71.05172461,1
13083342,Centrally Located Boston Townhome,"Massachusetts, United States",42.38189203,-71.06485197,3
13655073,Monument House Furnished Apartment M466,"Boston, Massachusetts, United States",42.37423371,-71.06215495,1
2810123,"Hassle-Free, 2-Bd Charlestown Condo","Boston, Massachusetts, United States",42.38037692,-71.06232447,2
14858782,Comfortable room near Subway 14-2c,US,42.38453397,-71.07807748,1
13032590,3 bedroom apartment next to T stop,"Medford, Massachusetts, United States",42.38269276,-71.07809994,3
2660908,$99 Historic Charm Walk to Subway,"Boston, Massachusetts, United States",42.38226806,-71.06583594,1
9132081,"Quaint, charming  brownstone",US,42.37700923,-71.06573514,2
14292385,charlestown room,US,42.37396961,-71.05828504,1
2167993,Boston Waterfront Navy Yard Condo,"Boston, Massachusetts, United States",42.37638503,-71.05136255,1
14013583,The Rainbow Room,"Boston, Massachusetts, United States",42.37328253,-71.05815174,1
13063952,3 min to T stop-Boston/Somervillle,"Medford, Massachusetts, United States",42.38270478,-71.07877178,1
6886946,"Sunny, Top Floor 2BR with Views","Boston, Massachusetts, United States",42.38364153,-71.06878727,2
6378076,Cozy 1 Bed in Historic Charlestown,"Boston, Massachusetts, United States",42.38041052,-71.06245272,1
14537320,Beautifully Renovated Condo on Freedom Trail,"Boston, Massachusetts, United States",42.37202022,-71.06143988,1
6690605,Renovated Boston Apartment,"Boston, Massachusetts, United States",42.37813619,-71.06328693,1
5592866,Charming 1 BR in Historic Boston,"Boston, Massachusetts, United States",42.38329857,-71.06858152,1
8442940,Sunny house in historic district,"Boston, Massachusetts, United States",42.37867758,-71.0633834,1
708802,Boston / Charlestown Apartment,"Boston, Massachusetts, United States",42.37754964,-71.06280467,1
1658983,Walk Downtown! Freedom Trail Studio,"Boston, Massachusetts, United States",42.37785542,-71.06279709,1
6000531,1 BR Brownstone Freedom Trail,"Boston, Massachusetts, United States",42.37415675,-71.06202513,1
13586128,Charlestown Penthouse 3 bedroom/ 2 baths,"Boston, Massachusetts, United States",42.37465423,-71.05771054,3
9900315,Uncommon Place (free parking!),"Boston, Massachusetts, United States",42.37394925,-71.06128123,1
11521541,Historic and Charming Brownstone!!,"Boston, Massachusetts, United States",42.38195179,-71.06866985,3
13045194,City apartment on the freedom trail,"Peabody, Massachusetts, United States",42.37158247,-71.06047509,2
8189821,Extra Bedroom in Charlestown Apt,"Boston, Massachusetts, United States",42.37588283,-71.05973715,1
1445064,Sunny Quaint Bedroom in Condo,"Boston, Massachusetts, United States",42.37963303,-71.06191588,1
13585624,Historic Charlestown 2 bedroom,"Boston, Massachusetts, United States",42.37499915,-71.05777501,2
14191723,Feel right at home! 1BR w/ Private Deck-Close to T,"Boston, Massachusetts, United States",42.3790886,-71.06301538,1
6627802,Boston's Charlestown Navy Yard,"Boston, Massachusetts, United States",42.37525497,-71.05330863,2
5076880,Spacious 2 bedroom in Historical Charlestown,"Boston, Massachusetts, United States",42.37350982,-71.06314575,2
12356962,Upscale 1 bedroom Apartment,"Massachusetts, United States",42.38302343,-71.07122357,1
12372052,3 min to subway T stop-Orange Line,"Medford, Massachusetts, United States",42.38323056,-71.07732678,2
13830152,Room in a house 3 min to T stop-10 min to downtown,"Medford, Massachusetts, United States",42.38390708,-71.07878596,1
5719606,Stunning 2-Bed/2-Bath Townhouse in Historic Area,"Boston, Massachusetts, United States",42.3745555,-71.05977738,2
182613,Clean 3 Beds apt Charlestown Boston,United States,42.37738703,-71.0604352,2
5620496,Beautiful City Rental,"Boston, Massachusetts, United States",42.37816268,-71.06755657,2
82637,Nautical Room: Bunker Hill B&B,"Boston, Massachusetts, United States",42.3783338,-71.06181846,1
3820516,Silk Road Room ,"Boston, Massachusetts, United States",42.37643549,-71.06535119,1
14501620,Charlestown Harbor Apartment,"Boston, Massachusetts, United States",42.37681268,-71.05375565,2
13371105,"14 min to Harvard, MIT, Downtown Crossing and MGH","Malden, Massachusetts, United States",42.38214292,-71.08064408,1
14632658,Townhouse in the Town Bedroom #1,"Boston, Massachusetts, United States",42.38344851,-71.06511108,1
7321217,Charlestown Penthouse w/ roof deck,"Boston, Massachusetts, United States",42.38154089,-71.07023648,1
1102623,Penthouse Bedroom on Freedom Trail,"Boston, Massachusetts, United States",42.37475773,-71.05941798,1
7472068,Beautiful Bunker Hill 2 BD,"Boston, Massachusetts, United States",42.37824827,-71.06198814,2
7053454,Basement apartment in Charlestown,"Boston, Massachusetts, United States",42.38005488,-71.06324105,1
1755376,[1535-1C] 1BR - West End High Rise,US,42.36380266,-71.06776691,1
4917583,Seconds from Mass General Hospital,"Boston, Massachusetts, United States",42.36401182,-71.06782412,1
12130434,[1247-2C]Furnished 2BR At The Vesta,US,42.36429053,-71.06837612,2
10118573,Furnished Luxury 1BR West End-Apt,US,42.36327128,-71.0694316,1
979759,"[1798]2BR at Emerson Place, Boston",US,42.36623458,-71.06784618,2
14423483,Beautiful 2-BR Condo 0.5 Mile to Boston Common LF2,"Spokane, Washington, United States",42.3642835,-71.06535459,2
14404992,"Beautiful view, perfect location!","Boston, Massachusetts, United States",42.3660401,-71.06971035,1
8696236,Private Room in Downtown Boston MGH,"Boston, Massachusetts, United States",42.36542677,-71.06773018,1
8814479,Beautiful 2BR Downtown Boston! LF2,"Spokane, Washington, United States",42.3627073,-71.06547333,2
8191739,BOSTON JUST IN FRONT MGH HOSPITAL,US,42.36319668,-71.06810432,1
965554,[1535-2C]2BR - West End High Rise,US,42.36435858,-71.06953391,2
8814039,In The Heart of Boston!! LF3,"Spokane, Washington, United States",42.36379199,-71.06400909,3
8813451,Beautiful 3BR Boston Location! LF3,"Spokane, Washington, United States",42.36385227,-71.06469886,3
14908177,Very PRIVATE condo - Close to T - No cleaning fee!,"Boston, Massachusetts, United States",42.36224577,-71.06783678,1
1358531,[1247-2NH]Furnished 2BR At The Vesta,US,42.36334249,-71.06997794,2
4602191,Stunning Apartment on Charles River,"Boston, Massachusetts, United States",42.36415711,-71.06811909,2
7596262,Furnished Luxury 1BR West End Apt.,US,42.36502919,-71.06913787,1
8191517,BOSTON - MGH -Beacon Hill- Downtown- great locatio,US,42.36225166,-71.06804508,1
12088322,Furnished Luxury 2BR at West End,US,42.36550572,-71.06818136,2
13545648,"Longfellow Place, Lux 2bd West End/Beacon Hill","New York, New York, United States",42.36419492,-71.06430057,2
10119075,Furnished Luxury 2BR at West End,US,42.36481896,-71.06907672,2
4467841,Lux 2BR Apt Near Waterfront,"New York, New York, United States",42.3639001,-71.06997018,2
3931204,Beacon Hill Lux 1BR w/pool & WiFi,"New York, New York, United States",42.36404531,-71.06478588,1
10118716,Furnished Luxury 2BR at West-End,US,42.36547468,-71.06891649,2
9644312,Great Apt in historic Beacon Hill,"Paris, Île-de-France, France",42.36129982,-71.0716176,1
10118946,Furnished Lux 2BR at West End,US,42.3648619,-71.06715419,2
10118379,Furnished Luxury 1BR West End Apt.,US,42.36318985,-71.06910538,1
7857318,Luxury West End 2BR Apartment,US,42.36360383,-71.07035471,2
10118091,Furnished Luxury 1BR West End Apt,US,42.36523378,-71.06779638,1
10052037,Luxury West End 1BR Apt.,US,42.36480167,-71.06865495,1
10152056,Furnished Luxury West End 1BR Apt.,US,42.36480762,-71.06893039,1
10119193,Furnished Luxury 2-BR at West End,US,42.36466804,-71.06942445,2
10051649,Luxury West End 2BR Apt,US,42.36479585,-71.07010306,2
25418,[1535-1N] 1BR - West End High Rise,US,42.36494498,-71.0676682,1
10051842,Luxury West End 2BR Apt.,US,42.36513193,-71.06975166,2
7855702,Furnished Luxury 2BR at West End,US,42.36514744,-71.06754833,2
11967208,1BR West End Apt. near Restaurants,"Boston, Massachusetts, United States",42.36169551,-71.06575767,3
4610745,Stay in the Heart of Boston,"Boston, Massachusetts, United States",42.361232,-71.07050792,0
23668,[1247-1N]Furnished 1BR At The Vesta,US,42.36386502,-71.06895044,1
10119327,Furnished Luxury 2BR at West End,US,42.36329131,-71.06710682,2
10327517,Luxury 1BR|1BA+porch MGH/BeaconHill,US,42.36512257,-71.06859844,1
6015995,1BR West End Apt. near Restaurants,US,42.3637254,-71.06815872,1
7308623,Beautiful Apartment in Beacon Hill,"Boston, Massachusetts, United States",42.36184586,-71.06834786,1
4489920,"Lux 1BR near Charles St w/pool, gym","New York, New York, United States",42.36340801,-71.0676339,1
2769450,Charlesview Suites Beacon Hill ,"Cambridge, Massachusetts, United States",42.3634202,-71.07108146,1
14467554,West End ❤️ of Boston,US,42.36354351,-71.06945967,2
1867881,"Lux 2BR near Charles St w/pool, gym","New York, New York, United States",42.36511606,-71.06926305,2
1131634,West End 12th Floor: by Spare Suite,"Boston, Massachusetts, United States",42.36459425,-71.0654831,1
67774,Corner 1 bed facing Golden Dome,"Boston, Massachusetts, United States",42.35866925,-71.06331527,1
8309711,"Comfortable, sunny full 2BR condo","Boston, Massachusetts, United States",42.36115666,-71.06603416,2
5659866,Spacious Beacon Hill Apt!,"Boston, Massachusetts, United States",42.35781633,-71.06665887,2
1303261,HISTORIC BEACON HILL-ENJOY OUR CAT,"Boston, Massachusetts, United States",42.35880311,-71.06972216,1
6432655,Beautiful Beacon Hill 1 Bedroom,"Boston, Massachusetts, United States",42.36059644,-71.06666051,1
13249829,2990$ / mo. sunny & renovated 2 BDR in Beacon Hill,"Cambridge, Massachusetts, United States",42.36038188,-71.06780658,2
4900659,Comfortable 1 BR in Beacon Hill,"Boston, Massachusetts, United States",42.36062693,-71.06580134,1
7928656,Studio at Beacon Hill / MGH,"Cambridge, Massachusetts, United States",42.3593429,-71.06879856,1
9386847,Beacon Hill Classic Downtown Boston,"Bogota, Bogota, Colombia",42.359355,-71.06436762,2
6444148,Chic Beacon Hill One Bed Apt,"Boston, Massachusetts, United States",42.35997591,-71.06678112,1
10311094,Great 3BR 3BA Back Bay Penthouse,"Boston, Massachusetts, United States",42.35687786,-71.07395821,3
9596153,Beacon Hill Charmer,"New York, New York, United States",42.35805049,-71.07132939,1
14025410,"Beacon Hill private studio, near Charles St.",US,42.35998238,-71.06812794,0
3377871,COZY 4th fl. historic Beacon Hill,"Boston, Massachusetts, United States",42.36082995,-71.06417988,1
59776,Beacon Hill Bed and Breakfast,US,42.35770804,-71.0724202,1
6488924,Beacon Hill Brown Stone,"Boston, Massachusetts, United States",42.36029553,-71.06958376,1
9232355,Perfect Location Beacon Hill Studio,"Boston, Massachusetts, United States",42.3583922,-71.06437784,0
11202183,Second Oldest Home in Beacon Hill,"Boston, Massachusetts, United States",42.35772102,-71.06628546,0
4718577,Private Room in Beacon Hill,"Boston, Massachusetts, United States",42.35766203,-71.0706934,1
12648403,Location: Amazing,"Boston, Massachusetts, United States",42.3589034,-71.07009065,0
13778731,Beautiful Beacon Hill 1 Bedroom,"Boston, Massachusetts, United States",42.35913966,-71.07109732,1
2126053,"Studio, with kitchen, in owner's Beacon Hill home","Boston, Massachusetts, United States",42.3567161,-71.0714717,0
5690640,Historic Beacon Hill 1+ BR Apt,"Boston, Massachusetts, United States",42.35841508,-71.06891422,1
2823378,Come & Explore Beacon Hill!! ,"Boston, Massachusetts, United States",42.36080165,-71.06450368,1
13810937,1 Bedroom in Beacon Hill,"Cambridge, Massachusetts, United States",42.36046972,-71.06954017,1
7633883,New 3 Bed/2 Ba Duplex - Beacon Hill,"Boston, Massachusetts, United States",42.35737821,-71.07135091,3
8732121,"Temple Street By Maverick, Ten","Middlesex County, Massachusetts, United States",42.36070877,-71.0642183,0
2423613,Quiet top floor of brownstone!,"Boston, Massachusetts, United States",42.36090969,-71.06510424,1
13728510,Complete Renovation! BEACON HILL!!,"Boston, Massachusetts, United States",42.35915095,-71.06681644,0
12493396,One-BR Apt in Heart of Beacon Hill,"Massachusetts, United States",42.35848075,-71.06947903,1
8052494,One-bedroom Apartment Beacon Hill,"Boston, Massachusetts, United States",42.35833271,-71.06717657,1
7092874,Well lit condo in BeaconHill Boston,"Boston, Massachusetts, United States",42.35569736,-71.07316574,2
13433475,Beacon Hill 2bed2bath BEST LOCATION,"Boston, Massachusetts, United States",42.35849849,-71.06925489,2
2947662,2BR PENTHOUSE W/Deck Boston Center,"Boston, Massachusetts, United States",42.3600071,-71.06661126,2
7911936,"Temple Street By Maverick, One","Middlesex County, Massachusetts, United States",42.3608364,-71.06412894,0
2754975,Perfect Location to Explore Boston,"Boston, Massachusetts, United States",42.35756838,-71.06366055,1
13521992,Comfy room in the heart of Boston,"Boston, Massachusetts, United States",42.35836714,-71.06982921,1
13138055,Beautiful apt. in the heart of Beacon Hill,"Boston, Massachusetts, United States",42.35847193,-71.06826281,1
7713815,"Temple Street By Maverick, Two","Middlesex County, Massachusetts, United States",42.35958022,-71.06396674,0
8747720,"1 Bedroom Apt Beacon Hill, Boston","New York, New York, United States",42.35840072,-71.07021794,1
4995033,Modern Beacon Hill 2 Bedroom ,US,42.35974858,-71.06617818,2
9107357,An Elegant Condo in Beacon Hill,"Boston, Massachusetts, United States",42.35802834,-71.07198029,1
5064995,Beacon Hill Brownstone,"Keene, New Hampshire, United States",42.36078945,-71.06710894,2
6600417,Boston's finest! Huge Roof Deck!,"Easton, Massachusetts, United States",42.35685565,-71.07025136,1
10434883,Cedars on Beacon Hill Studio Suite,"Boston, Massachusetts, United States",42.3572179,-71.07050228,0
13121821,Beacon Hill condo w/ outdoor space,"Boston, Massachusetts, United States",42.35997895,-71.064786,1
9844242,Convenient Beacon Hill hideaway,"Boston, Massachusetts, United States",42.36085747,-71.0659436,1
13295184,"BEACON HILL, Steps to MGH, Charles","Boston, Massachusetts, United States",42.3605456,-71.06911628,2
6763785,Little Room on the Hill,"Boston, Massachusetts, United States",42.36105124,-71.0667853,1
586994,位于比肯山的1卧單位房源,"Boston, Massachusetts, United States",42.35892584,-71.06310909,1
915272,Beacon Hill Sunny Studio,"Boston, Massachusetts, United States",42.35843137,-71.06814575,1
3520353,Luxury Beacon Hill Apartment 1-BR,"Boston, Massachusetts, United States",42.35779932,-71.06303531,1
4978467,Charming Beacon Hill 1+ BR Condo,"Boston, Massachusetts, United States",42.3605729,-71.06548639,2
14742722,Private Guest Room & Private Bath Room,"Boston, Massachusetts, United States",42.35736755,-71.06513533,1
7614517,Beacon Hill Studio w/ patio&parking,"Boston, Massachusetts, United States",42.3603321,-71.06792075,0
12356,"Renovated, State House View","Boston, Massachusetts, United States",42.35898849,-71.06324696,1
12726343,Beacon Hill,"Boston, Massachusetts, United States",42.35901992,-71.06569715,0
4632511,Historic Beacon Hill Duplex Condo 2 bedroom Queen,"Boston, Massachusetts, United States",42.36114287,-71.06521324,2
8384444,Charming Escape in Beacon Hill,"Boston, Massachusetts, United States",42.35789243,-71.06962757,1
6778788,Renovated Beacon Hill Beauty,"Boston, Massachusetts, United States",42.35870558,-71.06734735,1
2682662,Beacon Hill -Charles Street Studio ,"Boston, Massachusetts, United States",42.3588715,-71.06992198,0
14035936,Beacon Hill 2 bed 2 bath Penthouse,"Boston, Massachusetts, United States",42.35841014,-71.06822839,2
10611598,"Unique 1 B/B in Beacon Hill, Boston","Boston, Massachusetts, United States",42.36003478,-71.07059548,1
8090623,"Beacon Hill, Guestroom with private bath","Boston, Massachusetts, United States",42.35757078,-71.07230206,1
13300621,"3-Beacon Hill, MGH,  CableTV, Wifi","Boston, Massachusetts, United States",42.3585165,-71.0707104,2
14873017,"Bon Beacon Hill! 2 beds, close to everything!",US,42.35591934,-71.07196286,1
8614167,Boston apartment with 2 double beds,"Boston, Massachusetts, United States",42.35942834,-71.06985689,2
14758045,130 Myrtle st Apartments by The Lyon Org,"Boston, Massachusetts, United States",42.35800212,-71.0689558,1
11120777,"Beacon Hill, Charles St, MGH, Red T","Boston, Massachusetts, United States",42.35965441,-71.07040995,2
9235198,Charming Beacon Hill Room + Patio,"Boston, Massachusetts, United States",42.36059822,-71.06801531,1
6908672,Charming 2-Bedroom in Beacon Hill,"Boston, Massachusetts, United States",42.35811921,-71.07072938,2
13101775,Brimming With Life in Beacon Hill,"Cambridge, Massachusetts, United States",42.35830031,-71.07186924,1
5959251,Historic Beacon Hill/BackBay WOW!!!,"Boston, Massachusetts, United States",42.35679758,-71.07309059,1
14872018,"Hotel-Double bed, free breakfast, great location",US,42.35927534,-71.07166437,1
10857914,Beacon Hill Townhouse,"Boston, Massachusetts, United States",42.36076899,-71.06444906,4
12365159,Gorgeous apartement in Beacon Hill,"Boston, Massachusetts, United States",42.35878512,-71.06752595,1
13331733,"2-Beacon Hill w/PRIVATE DECK, MGH","Boston, Massachusetts, United States",42.35869538,-71.07146293,1
8662258,MGH hideaway in Beacon Hill,"Boston, Massachusetts, United States",42.35850496,-71.06405169,1
7531700,"Temple Street By Maverick, Three","Middlesex County, Massachusetts, United States",42.36093112,-71.06397603,0
13797236,Cosy apartment in heart of Beacon hill,"Boston, Massachusetts, United States",42.36031305,-71.06659067,1
2862120,Beacon Hill Downtown Sofabed in LR,"Honolulu, Hawaii, United States",42.36020415,-71.06839984,1
6089196,NEW- Boheme 1bdroom in Beacon Hill!,"Boston, Massachusetts, United States",42.35898071,-71.06664825,1
13658522,Great room in the heart of Beacon Hill,"Boston, Massachusetts, United States",42.35871892,-71.06958859,1
4532603,Heart of Boston - Beacon Hill,"Lexington, Massachusetts, United States",42.35957556,-71.06706379,1
9169272,Spacious one bedroom in Beacon Hill,"Boston, Massachusetts, United States",42.35964127,-71.06552063,1
6400348,Beacon Hill Luxury - Roof Deck!,"Easton, Massachusetts, United States",42.35674748,-71.07014338,1
1648950,Beautiful 1 Bedroom in Beacon Hill,"Boston, Massachusetts, United States",42.35927928,-71.06923437,1
13788865,Comfortable Studio on the Boston Commons,"Boston, Massachusetts, United States",42.35240941,-71.06484533,0
9857049,Cedars on Beacon Hill One Bedroom,"Boston, Massachusetts, United States",42.35744256,-71.06903191,1
14673441,Beacon Hill Home / Private Guest Room & Bathroom,"Boston, Massachusetts, United States",42.35910842,-71.06622664,1
11906382,Gorgeous new remodel in Beacon Hill 2BR/2BA,"Boston, Massachusetts, United States",42.36103656,-71.06384931,2
5743939,2BR BeaconHill Boston Center by Suffolk/MGH/MIT,"Boston, Massachusetts, United States",42.3601462,-71.06866123,2
3432321,"Large, Sunny Beacon Hill Studio",US,42.35505875,-71.07073415,0
4546333,"Charles St, Studio Apt, Boston #52","Boston, Massachusetts, United States",42.35787741,-71.06975349,0
9464030,Huge 1 Bed Apartment in Beacon Hill,"Boston, Massachusetts, United States",42.35819601,-71.07097882,1
7514024,"Temple Street By Maverick, Fourteen","Middlesex County, Massachusetts, United States",42.35935953,-71.06439165,0
13330146,Beacon Hill  1BR Amazing Views,"Boston, Massachusetts, United States",42.35877797,-71.07011902,1
10379031,"Huge, Stately, Clean, Beacon Hill, Reno, 1bd/1bh","Boston, Massachusetts, United States",42.36093936,-71.0637953,1
5725804,"Top floor Brownstone, tree-lined st","Boston, Massachusetts, United States",42.35924866,-71.06555837,1
4644455,Charming Modern 1 Bed,"Boston, Massachusetts, United States",42.35989236,-71.06707166,1
9133627,"Temple Street By Maverick, Four","Middlesex County, Massachusetts, United States",42.35989026,-71.0643643,0
13524454,Private Room in Beacon Hill,"Boston, Massachusetts, United States",42.36060324,-71.06692982,1
7527864,Great Private Room in Beacon Hill,"Boston, Massachusetts, United States",42.36018663,-71.0674905,1
3351728,Beautiful Boston Townhouse Living,"Boston, Massachusetts, United States",42.35713133,-71.07131447,5
6677640,Private Deck Beacon Hill,"Boston, Massachusetts, United States",42.36051978,-71.06401439,1
6480967,40 boylston,US,42.35242703,-71.06453349,1
1827762,1 Bedroom Apt: Downtown/Beacon Hill,"Hillsborough Township, New Jersey, United States",42.35883567,-71.06800152,1
7854872,"Temple Street By Maverick, Twelve","Middlesex County, Massachusetts, United States",42.35934474,-71.06291668,0
10855052,Sunny Beacon Hill Apartment!,"Boston, Massachusetts, United States",42.35761812,-71.06772096,1
13591091,"Charming, upscale Beacon Hill home","Boston, Massachusetts, United States",42.35993244,-71.06961503,1
4635390,Sunny Beacon Hill Apt by MGH,"Boston, Massachusetts, United States",42.35984259,-71.0690367,1
1745339,"Beacon Hill, Steps to Boston Common","New York, New York, United States",42.36033453,-71.06692518,0
7514336,"Temple Street By Maverick, Eleven","Middlesex County, Massachusetts, United States",42.36087383,-71.06299378,0
7874552,Beacon Hill's Charles St.,"Boston, Massachusetts, United States",42.35822852,-71.0698573,1
3673104,Bright Apartment Near Everything,"Boston, Massachusetts, United States",42.36062563,-71.06945747,1
8450098,"Beacon Hill, the Best of Boston!","Boston, Massachusetts, United States",42.35779195,-71.07137386,1
